Fecha_hecho,Conducta,Codigo_comuna,Cantidad_casos
2005-02,Hurto a residencia,8,4
2005-02,Hurto a residencia,9,2
2005-02,Hurto a residencia,90,16
2005-03,Hurto a residencia,10,10
2005-03,Hurto a residencia,11,4
2005-03,Hurto a residencia,12,10
2005-03,Hurto a residencia,13,6
2005-03,Hurto a residencia,14,24
2005-03,Hurto a residencia,15,6
2005-03,Hurto a residencia,16,36
2005-03,Hurto a residencia,2,4
2005-03,Hurto a residencia,3,6
2005-03,Hurto a residencia,4,10
2005-03,Hurto a residencia,5,8
2005-03,Hurto a residencia,60,4
2005-03,Hurto a residencia,70,8
2005-03,Hurto a residencia,8,4
2005-03,Hurto a residencia,9,8
2005-04,Hurto a residencia,1,2
2005-04,Hurto a residencia,10,10
2005-04,Hurto a residencia,11,12
2005-04,Hurto a residencia,12,8
2005-04,Hurto a residencia,14,8
2005-04,Hurto a residencia,15,6
2005-04,Hurto a residencia,16,18
2005-04,Hurto a residencia,4,2
2005-04,Hurto a residencia,6,2
2005-04,Hurto a residencia,7,4
2005-04,Hurto a residencia,70,2
2005-04,Hurto a residencia,8,2
2005-04,Hurto a residencia,9,6
2005-05,Hurto a residencia,10,14
2005-05,Hurto a residencia,11,14
2005-05,Hurto a residencia,12,16
2005-05,Hurto a residencia,13,4
2005-05,Hurto a residencia,14,16
2005-05,Hurto a residencia,15,6
2005-05,Hurto a residencia,16,10
2005-05,Hurto a residencia,3,2
2005-05,Hurto a residencia,4,4
2005-05,Hurto a residencia,5,4
2005-05,Hurto a residencia,7,4
2005-05,Hurto a residencia,8,2
2005-05,Hurto a residencia,9,2
2005-06,Hurto a residencia,1,2
2005-06,Hurto a residencia,10,6
2005-06,Hurto a residencia,11,14
2005-06,Hurto a residencia,12,2
2005-06,Hurto a residencia,13,2
2005-06,Hurto a residencia,14,24
2005-06,Hurto a residencia,15,2
2005-06,Hurto a residencia,16,16
2005-06,Hurto a residencia,3,6
2005-06,Hurto a residencia,4,2
2005-06,Hurto a residencia,5,2
2005-06,Hurto a residencia,6,2
2005-06,Hurto a residencia,7,4
2005-06,Hurto a residencia,70,2
2005-06,Hurto a residencia,SIN DATO,2
2005-07,Hurto a residencia,10,2
2005-07,Hurto a residencia,11,18
2005-07,Hurto a residencia,12,12
2005-07,Hurto a residencia,13,10
2005-07,Hurto a residencia,14,26
2005-07,Hurto a residencia,15,20
2005-07,Hurto a residencia,16,24
2005-07,Hurto a residencia,3,4
2005-07,Hurto a residencia,4,6
2005-07,Hurto a residencia,60,2
2005-07,Hurto a residencia,7,4
2005-07,Hurto a residencia,70,4
2005-07,Hurto a residencia,8,2
2005-07,Hurto a residencia,9,4
2005-08,Hurto a residencia,1,6
2005-08,Hurto a residencia,10,12
2005-08,Hurto a residencia,11,12
2005-08,Hurto a residencia,12,10
2005-08,Hurto a residencia,13,2
2005-08,Hurto a residencia,14,14
2005-08,Hurto a residencia,15,8
2005-08,Hurto a residencia,16,16
2005-08,Hurto a residencia,3,8
2005-08,Hurto a residencia,4,2
2005-08,Hurto a residencia,5,4
2005-08,Hurto a residencia,6,2
2005-08,Hurto a residencia,7,4
2005-08,Hurto a residencia,8,2
2005-08,Hurto a residencia,9,4
2005-08,Hurto a residencia,SIN DATO,2
2005-09,Hurto a residencia,10,16
2005-09,Hurto a residencia,11,4
2005-09,Hurto a residencia,12,2
2005-09,Hurto a residencia,14,20
2005-09,Hurto a residencia,15,4
2005-09,Hurto a residencia,16,24
2005-09,Hurto a residencia,3,6
2005-09,Hurto a residencia,4,2
2005-09,Hurto a residencia,5,6
2005-09,Hurto a residencia,6,2
2005-09,Hurto a residencia,7,2
2005-09,Hurto a residencia,8,4
2005-09,Hurto a residencia,9,12
2005-10,Hurto a residencia,10,2
2005-10,Hurto a residencia,11,10
2005-10,Hurto a residencia,12,2
2005-10,Hurto a residencia,14,20
2005-10,Hurto a residencia,15,8
2005-10,Hurto a residencia,16,4
2005-10,Hurto a residencia,7,4
2005-10,Hurto a residencia,8,4
2005-10,Hurto a residencia,SIN DATO,4
2005-11,Hurto a residencia,1,2
2005-11,Hurto a residencia,10,2
2005-11,Hurto a residencia,11,14
2005-11,Hurto a residencia,12,10
2005-11,Hurto a residencia,14,28
2005-11,Hurto a residencia,15,16
2005-11,Hurto a residencia,16,18
2005-11,Hurto a residencia,2,2
2005-11,Hurto a residencia,3,2
2005-11,Hurto a residencia,6,2
2005-11,Hurto a residencia,7,6
2005-12,Hurto a residencia,1,2
2005-12,Hurto a residencia,10,10
2005-12,Hurto a residencia,11,6
2005-12,Hurto a residencia,12,2
2005-12,Hurto a residencia,14,24
2005-12,Hurto a residencia,15,6
2005-12,Hurto a residencia,16,16
2005-12,Hurto a residencia,3,8
2005-12,Hurto a residencia,4,4
2005-12,Hurto a residencia,5,4
2005-12,Hurto a residencia,6,2
2005-12,Hurto a residencia,7,6
2005-12,Hurto a residencia,8,8
2005-12,Hurto a residencia,9,2
2005-12,Hurto a residencia,90,2
2006-01,Hurto a residencia,10,2
2006-01,Hurto a residencia,11,16
2006-01,Hurto a residencia,12,22
2006-01,Hurto a residencia,13,12
2006-01,Hurto a residencia,14,24
2006-01,Hurto a residencia,16,12
2006-01,Hurto a residencia,2,2
2006-01,Hurto a residencia,5,14
2006-01,Hurto a residencia,6,6
2006-01,Hurto a residencia,80,2
2006-01,Hurto a residencia,9,2
2006-01,Hurto a residencia,90,2
2006-02,Hurto a residencia,1,2
2006-02,Hurto a residencia,10,2
2006-02,Hurto a residencia,11,18
2006-02,Hurto a residencia,12,34
2006-02,Hurto a residencia,13,2
2006-02,Hurto a residencia,14,2
2006-02,Hurto a residencia,16,14
2006-02,Hurto a residencia,2,4
2006-02,Hurto a residencia,3,8
2006-02,Hurto a residencia,6,14
2006-02,Hurto a residencia,7,8
2006-02,Hurto a residencia,8,10
2006-03,Hurto a residencia,1,14
2006-03,Hurto a residencia,10,4
2006-03,Hurto a residencia,11,32
2006-03,Hurto a residencia,12,4
2006-03,Hurto a residencia,16,8
2006-03,Hurto a residencia,5,2
2006-03,Hurto a residencia,60,4
2006-03,Hurto a residencia,7,2
2006-03,Hurto a residencia,9,2
2006-03,Hurto a residencia,SIN DATO,2
2006-04,Hurto a residencia,1,8
2006-04,Hurto a residencia,10,2
2006-04,Hurto a residencia,11,22
2006-04,Hurto a residencia,12,30
2006-04,Hurto a residencia,13,18
2006-04,Hurto a residencia,14,8
2006-04,Hurto a residencia,15,6
2006-04,Hurto a residencia,16,14
2006-04,Hurto a residencia,4,6
2006-04,Hurto a residencia,5,2
2006-04,Hurto a residencia,6,4
2006-04,Hurto a residencia,60,2
2006-04,Hurto a residencia,9,34
2006-04,Hurto a residencia,90,4
2006-04,Hurto a residencia,SIN DATO,6
2006-05,Hurto a residencia,1,2
2006-05,Hurto a residencia,11,10
2006-05,Hurto a residencia,12,8
2006-05,Hurto a residencia,14,8
2006-05,Hurto a residencia,15,2
2006-05,Hurto a residencia,16,20
2006-05,Hurto a residencia,2,6
2006-05,Hurto a residencia,4,6
2006-05,Hurto a residencia,5,2
2006-05,Hurto a residencia,60,2
2006-05,Hurto a residencia,8,4
2006-05,Hurto a residencia,90,2
2006-05,Hurto a residencia,SIN DATO,2
2006-06,Hurto a residencia,11,32
2006-06,Hurto a residencia,12,26
2006-06,Hurto a residencia,14,2
2006-06,Hurto a residencia,16,22
2006-06,Hurto a residencia,2,10
2006-06,Hurto a residencia,4,2
2006-06,Hurto a residencia,5,2
2006-06,Hurto a residencia,60,2
2006-06,Hurto a residencia,7,2
2006-06,Hurto a residencia,9,8
2006-07,Hurto a residencia,10,4
2006-07,Hurto a residencia,11,24
2006-07,Hurto a residencia,14,6
2006-07,Hurto a residencia,16,12
2006-07,Hurto a residencia,9,4
2006-07,Hurto a residencia,SIN DATO,2
2006-08,Hurto a residencia,1,4
2006-08,Hurto a residencia,10,8
2006-08,Hurto a residencia,11,54
2006-08,Hurto a residencia,12,22
2006-08,Hurto a residencia,13,16
2006-08,Hurto a residencia,14,14
2006-08,Hurto a residencia,15,2
2006-08,Hurto a residencia,16,34
2006-08,Hurto a residencia,4,16
2006-08,Hurto a residencia,5,2
2006-08,Hurto a residencia,60,2
2006-08,Hurto a residencia,7,4
2006-08,Hurto a residencia,8,4
2006-08,Hurto a residencia,80,2
2006-08,Hurto a residencia,9,10
2006-09,Hurto a residencia,11,30
2006-09,Hurto a residencia,12,12
2006-09,Hurto a residencia,14,2
2006-09,Hurto a residencia,15,4
2006-09,Hurto a residencia,16,6
2006-09,Hurto a residencia,4,8
2006-09,Hurto a residencia,7,2
2006-09,Hurto a residencia,8,2
2006-09,Hurto a residencia,9,2
2006-10,Hurto a residencia,1,2
2006-10,Hurto a residencia,11,8
2006-10,Hurto a residencia,14,18
2006-10,Hurto a residencia,16,10
2006-10,Hurto a residencia,2,2
2006-10,Hurto a residencia,4,2
2006-10,Hurto a residencia,7,2
2006-10,Hurto a residencia,SIN DATO,2
2006-11,Hurto a residencia,10,8
2006-11,Hurto a residencia,11,18
2006-11,Hurto a residencia,12,14
2006-11,Hurto a residencia,14,50
2006-11,Hurto a residencia,16,8
2006-11,Hurto a residencia,4,2
2006-11,Hurto a residencia,5,2
2006-11,Hurto a residencia,6,6
2006-11,Hurto a residencia,7,4
2006-11,Hurto a residencia,8,8
2006-11,Hurto a residencia,9,6
2006-11,Hurto a residencia,SIN DATO,8
2006-12,Hurto a residencia,14,12
2006-12,Hurto a residencia,3,4
2006-12,Hurto a residencia,4,2
2006-12,Hurto a residencia,5,6
2006-12,Hurto a residencia,60,2
2006-12,Hurto a residencia,90,2
2007-01,Hurto a residencia,1,2
2007-01,Hurto a residencia,10,2
2007-01,Hurto a residencia,11,16
2007-01,Hurto a residencia,15,4
2007-01,Hurto a residencia,16,20
2007-01,Hurto a residencia,3,2
2007-01,Hurto a residencia,7,10
2007-02,Hurto a residencia,1,2
2007-02,Hurto a residencia,11,10
2007-02,Hurto a residencia,12,8
2007-02,Hurto a residencia,13,2
2007-02,Hurto a residencia,14,10
2007-02,Hurto a residencia,16,14
2007-02,Hurto a residencia,6,12
2007-02,Hurto a residencia,8,2
2007-02,Hurto a residencia,9,8
2007-02,Hurto a residencia,90,2
2007-03,Hurto a residencia,10,4
2007-03,Hurto a residencia,11,42
2007-03,Hurto a residencia,14,6
2007-03,Hurto a residencia,16,6
2007-03,Hurto a residencia,3,8
2007-03,Hurto a residencia,4,6
2007-03,Hurto a residencia,5,2
2007-03,Hurto a residencia,6,2
2007-03,Hurto a residencia,7,6
2007-03,Hurto a residencia,8,2
2007-03,Hurto a residencia,9,6
2007-04,Hurto a residencia,14,4
2007-04,Hurto a residencia,4,10
2007-04,Hurto a residencia,5,12
2007-04,Hurto a residencia,7,12
2007-05,Hurto a residencia,10,2
2007-05,Hurto a residencia,14,6
2007-05,Hurto a residencia,3,4
2007-05,Hurto a residencia,4,2
2007-05,Hurto a residencia,7,2
2007-06,Hurto a residencia,11,6
2007-06,Hurto a residencia,12,10
2007-06,Hurto a residencia,13,4
2007-06,Hurto a residencia,14,34
2007-06,Hurto a residencia,6,6
2007-07,Hurto a residencia,14,6
2007-07,Hurto a residencia,90,2
2007-08,Hurto a residencia,1,2
2007-08,Hurto a residencia,11,4
2007-08,Hurto a residencia,12,2
2007-08,Hurto a residencia,14,8
2007-08,Hurto a residencia,16,2
2007-08,Hurto a residencia,7,2
2007-08,Hurto a residencia,9,18
2007-09,Hurto a residencia,12,12
2007-09,Hurto a residencia,14,14
2007-09,Hurto a residencia,16,2
2007-10,Hurto a residencia,14,10
2007-10,Hurto a residencia,15,4
2007-10,Hurto a residencia,16,4
2007-10,Hurto a residencia,8,2
2007-10,Hurto a residencia,9,2
2007-11,Hurto a residencia,1,2
2007-11,Hurto a residencia,11,6
2007-11,Hurto a residencia,12,2
2007-11,Hurto a residencia,13,6
2007-11,Hurto a residencia,14,92
2007-11,Hurto a residencia,16,6
2007-11,Hurto a residencia,7,2
2007-11,Hurto a residencia,80,10
2007-11,Hurto a residencia,9,2
2007-12,Hurto a residencia,1,2
2007-12,Hurto a residencia,16,12
2007-12,Hurto a residencia,8,6
2008-01,Hurto a residencia,1,6
2008-01,Hurto a residencia,10,2
2008-01,Hurto a residencia,14,8
2008-01,Hurto a residencia,16,10
2008-01,Hurto a residencia,4,2
2008-01,Hurto a residencia,7,10
2008-01,Hurto a residencia,8,4
2008-01,Hurto a residencia,80,2
2008-02,Hurto a residencia,10,8
2008-02,Hurto a residencia,11,2
2008-02,Hurto a residencia,13,2
2008-02,Hurto a residencia,14,4
2008-02,Hurto a residencia,16,4
2008-02,Hurto a residencia,3,8
2008-02,Hurto a residencia,4,4
2008-02,Hurto a residencia,5,6
2008-02,Hurto a residencia,6,2
2008-02,Hurto a residencia,9,2
2008-03,Hurto a residencia,1,2
2008-03,Hurto a residencia,11,4
2008-03,Hurto a residencia,12,2
2008-03,Hurto a residencia,14,38
2008-03,Hurto a residencia,16,8
2008-03,Hurto a residencia,3,10
2008-03,Hurto a residencia,4,2
2008-03,Hurto a residencia,6,2
2008-03,Hurto a residencia,7,2
2008-03,Hurto a residencia,8,2
2008-03,Hurto a residencia,9,2
2008-03,Hurto a residencia,SIN DATO,2
2008-04,Hurto a residencia,1,18
2008-04,Hurto a residencia,10,4
2008-04,Hurto a residencia,11,26
2008-04,Hurto a residencia,12,6
2008-04,Hurto a residencia,13,2
2008-04,Hurto a residencia,14,34
2008-04,Hurto a residencia,15,4
2008-04,Hurto a residencia,16,2
2008-04,Hurto a residencia,2,8
2008-04,Hurto a residencia,3,4
2008-04,Hurto a residencia,4,4
2008-04,Hurto a residencia,7,2
2008-04,Hurto a residencia,8,6
2008-04,Hurto a residencia,9,4
2008-05,Hurto a residencia,1,2
2008-05,Hurto a residencia,10,6
2008-05,Hurto a residencia,11,10
2008-05,Hurto a residencia,12,2
2008-05,Hurto a residencia,13,4
2008-05,Hurto a residencia,14,36
2008-05,Hurto a residencia,16,10
2008-05,Hurto a residencia,2,4
2008-05,Hurto a residencia,4,6
2008-05,Hurto a residencia,5,2
2008-05,Hurto a residencia,6,2
2008-05,Hurto a residencia,7,8
2008-05,Hurto a residencia,80,4
2008-05,Hurto a residencia,9,6
2008-06,Hurto a residencia,1,10
2008-06,Hurto a residencia,10,2
2008-06,Hurto a residencia,11,48
2008-06,Hurto a residencia,12,10
2008-06,Hurto a residencia,13,10
2008-06,Hurto a residencia,14,24
2008-06,Hurto a residencia,15,2
2008-06,Hurto a residencia,16,8
2008-06,Hurto a residencia,2,2
2008-06,Hurto a residencia,3,4
2008-06,Hurto a residencia,4,8
2008-06,Hurto a residencia,6,4
2008-06,Hurto a residencia,7,2
2008-06,Hurto a residencia,8,2
2008-06,Hurto a residencia,9,16
2008-06,Hurto a residencia,SIN DATO,2
2008-07,Hurto a residencia,1,36
2008-07,Hurto a residencia,10,10
2008-07,Hurto a residencia,11,40
2008-07,Hurto a residencia,12,4
2008-07,Hurto a residencia,13,6
2008-07,Hurto a residencia,14,48
2008-07,Hurto a residencia,16,30
2008-07,Hurto a residencia,2,2
2008-07,Hurto a residencia,4,10
2008-07,Hurto a residencia,5,2
2008-07,Hurto a residencia,7,2
2008-07,Hurto a residencia,8,4
2008-07,Hurto a residencia,9,12
2008-07,Hurto a residencia,SIN DATO,16
2008-08,Hurto a residencia,1,4
2008-08,Hurto a residencia,10,6
2008-08,Hurto a residencia,11,36
2008-08,Hurto a residencia,14,16
2008-08,Hurto a residencia,15,4
2008-08,Hurto a residencia,16,12
2008-08,Hurto a residencia,2,4
2008-08,Hurto a residencia,3,2
2008-08,Hurto a residencia,4,6
2008-08,Hurto a residencia,6,2
2008-08,Hurto a residencia,7,4
2008-08,Hurto a residencia,8,10
2008-08,Hurto a residencia,9,28
2008-08,Hurto a residencia,SIN DATO,6
2008-09,Hurto a residencia,1,4
2008-09,Hurto a residencia,10,4
2008-09,Hurto a residencia,11,18
2008-09,Hurto a residencia,12,4
2008-09,Hurto a residencia,13,2
2008-09,Hurto a residencia,14,24
2008-09,Hurto a residencia,15,2
2008-09,Hurto a residencia,16,2
2008-09,Hurto a residencia,2,2
2008-09,Hurto a residencia,3,8
2008-09,Hurto a residencia,4,12
2008-09,Hurto a residencia,6,4
2008-09,Hurto a residencia,8,2
2008-10,Hurto a residencia,1,8
2008-10,Hurto a residencia,10,2
2008-10,Hurto a residencia,11,12
2008-10,Hurto a residencia,12,26
2008-10,Hurto a residencia,14,34
2008-10,Hurto a residencia,16,10
2008-10,Hurto a residencia,3,2
2008-10,Hurto a residencia,5,4
2008-10,Hurto a residencia,9,8
2008-11,Hurto a residencia,1,2
2008-11,Hurto a residencia,11,6
2008-11,Hurto a residencia,12,2
2008-11,Hurto a residencia,13,2
2008-11,Hurto a residencia,14,56
2008-11,Hurto a residencia,4,2
2008-11,Hurto a residencia,5,2
2008-11,Hurto a residencia,6,2
2008-11,Hurto a residencia,7,2
2008-11,Hurto a residencia,8,2
2008-11,Hurto a residencia,9,2
2008-12,Hurto a residencia,11,34
2008-12,Hurto a residencia,13,2
2008-12,Hurto a residencia,14,20
2008-12,Hurto a residencia,15,4
2008-12,Hurto a residencia,16,12
2008-12,Hurto a residencia,2,10
2008-12,Hurto a residencia,3,4
2008-12,Hurto a residencia,5,8
2008-12,Hurto a residencia,6,2
2008-12,Hurto a residencia,8,2
2009-01,Hurto a residencia,10,2
2009-01,Hurto a residencia,11,44
2009-01,Hurto a residencia,14,18
2009-01,Hurto a residencia,15,6
2009-01,Hurto a residencia,16,24
2009-01,Hurto a residencia,3,2
2009-01,Hurto a residencia,5,2
2009-01,Hurto a residencia,6,6
2009-01,Hurto a residencia,8,10
2009-01,Hurto a residencia,9,4
2009-02,Hurto a residencia,10,10
2009-02,Hurto a residencia,11,8
2009-02,Hurto a residencia,12,4
2009-02,Hurto a residencia,13,2
2009-02,Hurto a residencia,14,18
2009-02,Hurto a residencia,16,28
2009-02,Hurto a residencia,3,2
2009-02,Hurto a residencia,5,20
2009-02,Hurto a residencia,6,2
2009-03,Hurto a residencia,11,12
2009-03,Hurto a residencia,12,2
2009-03,Hurto a residencia,13,2
2009-03,Hurto a residencia,15,2
2009-03,Hurto a residencia,16,16
2009-03,Hurto a residencia,3,2
2009-03,Hurto a residencia,6,2
2009-03,Hurto a residencia,7,6
2009-03,Hurto a residencia,80,8
2009-04,Hurto a residencia,10,2
2009-04,Hurto a residencia,11,28
2009-04,Hurto a residencia,12,6
2009-04,Hurto a residencia,13,8
2009-04,Hurto a residencia,14,2
2009-04,Hurto a residencia,15,8
2009-04,Hurto a residencia,16,18
2009-04,Hurto a residencia,3,2
2009-04,Hurto a residencia,5,12
2009-04,Hurto a residencia,6,2
2009-04,Hurto a residencia,7,6
2009-04,Hurto a residencia,80,6
2009-04,Hurto a residencia,9,12
2009-05,Hurto a residencia,10,2
2009-05,Hurto a residencia,11,8
2009-05,Hurto a residencia,12,2
2009-05,Hurto a residencia,14,12
2009-05,Hurto a residencia,16,6
2009-05,Hurto a residencia,9,2
2009-06,Hurto a residencia,10,2
2009-06,Hurto a residencia,11,10
2009-06,Hurto a residencia,3,4
2009-06,Hurto a residencia,7,4
2009-07,Hurto a residencia,11,4
2009-07,Hurto a residencia,12,6
2009-07,Hurto a residencia,15,2
2009-07,Hurto a residencia,9,2
2009-08,Hurto a residencia,1,4
2009-08,Hurto a residencia,10,2
2009-08,Hurto a residencia,11,12
2009-08,Hurto a residencia,12,6
2009-08,Hurto a residencia,13,2
2009-08,Hurto a residencia,14,34
2009-08,Hurto a residencia,5,4
2009-08,Hurto a residencia,6,14
2009-08,Hurto a residencia,80,2
2009-08,Hurto a residencia,9,2
2009-09,Hurto a residencia,1,2
2009-09,Hurto a residencia,10,4
2009-09,Hurto a residencia,11,4
2009-09,Hurto a residencia,12,20
2009-09,Hurto a residencia,14,10
2009-09,Hurto a residencia,15,4
2009-09,Hurto a residencia,3,2
2009-09,Hurto a residencia,4,4
2009-09,Hurto a residencia,8,2
2009-09,Hurto a residencia,9,4
2009-10,Hurto a residencia,10,6
2009-10,Hurto a residencia,11,4
2009-10,Hurto a residencia,14,16
2009-10,Hurto a residencia,16,10
2009-10,Hurto a residencia,3,4
2009-10,Hurto a residencia,7,2
2009-10,Hurto a residencia,9,8
2009-11,Hurto a residencia,11,2
2009-11,Hurto a residencia,13,8
2009-11,Hurto a residencia,14,16
2009-11,Hurto a residencia,16,20
2009-11,Hurto a residencia,7,10
2009-11,Hurto a residencia,8,6
2009-12,Hurto a residencia,1,2
2009-12,Hurto a residencia,11,6
2009-12,Hurto a residencia,12,6
2009-12,Hurto a residencia,14,12
2009-12,Hurto a residencia,16,2
2009-12,Hurto a residencia,4,2
2009-12,Hurto a residencia,6,6
2009-12,Hurto a residencia,80,2
2010-01,Hurto a residencia,11,16
2010-01,Hurto a residencia,12,8
2010-01,Hurto a residencia,13,4
2010-01,Hurto a residencia,14,24
2010-01,Hurto a residencia,15,4
2010-01,Hurto a residencia,16,4
2010-01,Hurto a residencia,5,8
2010-02,Hurto a residencia,11,10
2010-02,Hurto a residencia,12,2
2010-02,Hurto a residencia,14,8
2010-02,Hurto a residencia,4,2
2010-02,Hurto a residencia,6,4
2010-02,Hurto a residencia,80,2
2010-02,Hurto a residencia,90,2
2010-03,Hurto a residencia,11,6
2010-03,Hurto a residencia,12,14
2010-03,Hurto a residencia,14,6
2010-03,Hurto a residencia,3,2
2010-04,Hurto a residencia,11,14
2010-04,Hurto a residencia,12,2
2010-04,Hurto a residencia,14,8
2010-04,Hurto a residencia,16,2
2010-04,Hurto a residencia,9,2
2010-05,Hurto a residencia,11,2
2010-05,Hurto a residencia,14,26
2010-05,Hurto a residencia,15,6
2010-05,Hurto a residencia,4,2
2010-05,Hurto a residencia,5,6
2010-05,Hurto a residencia,80,4
2010-06,Hurto a residencia,11,2
2010-06,Hurto a residencia,12,4
2010-06,Hurto a residencia,14,4
2010-06,Hurto a residencia,3,6
2010-06,Hurto a residencia,90,2
2010-06,Hurto a residencia,SIN DATO,2
2010-07,Hurto a residencia,13,2
2010-07,Hurto a residencia,14,10
2010-07,Hurto a residencia,4,4
2010-07,Hurto a residencia,5,2
2010-07,Hurto a residencia,6,8
2010-08,Hurto a residencia,13,6
2010-08,Hurto a residencia,14,16
2010-08,Hurto a residencia,8,6
2010-08,Hurto a residencia,9,2
2010-09,Hurto a residencia,10,2
2010-09,Hurto a residencia,11,10
2010-09,Hurto a residencia,12,2
2010-09,Hurto a residencia,14,10
2010-09,Hurto a residencia,15,8
2010-09,Hurto a residencia,3,6
2010-10,Hurto a residencia,1,2
2010-10,Hurto a residencia,11,4
2010-10,Hurto a residencia,13,2
2010-10,Hurto a residencia,14,12
2010-10,Hurto a residencia,15,10
2010-10,Hurto a residencia,3,2
2010-10,Hurto a residencia,8,4
2010-10,Hurto a residencia,80,6
2010-10,Hurto a residencia,9,6
2010-11,Hurto a residencia,12,6
2010-11,Hurto a residencia,14,6
2010-11,Hurto a residencia,16,6
2010-11,Hurto a residencia,7,6
2010-11,Hurto a residencia,80,8
2010-11,Hurto a residencia,9,10
2010-12,Hurto a residencia,12,10
2010-12,Hurto a residencia,14,4
2010-12,Hurto a residencia,16,4
2011-01,Hurto a residencia,10,7
2011-01,Hurto a residencia,11,6
2011-01,Hurto a residencia,14,10
2011-01,Hurto a residencia,6,4
2011-01,Hurto a residencia,90,10
2011-02,Hurto a residencia,11,6
2011-02,Hurto a residencia,12,1
2011-02,Hurto a residencia,14,9
2011-02,Hurto a residencia,16,2
2011-02,Hurto a residencia,9,1
2011-03,Hurto a residencia,10,5
2011-03,Hurto a residencia,11,1
2011-03,Hurto a residencia,12,3
2011-03,Hurto a residencia,14,14
2011-03,Hurto a residencia,2,1
2011-03,Hurto a residencia,80,4
2011-03,Hurto a residencia,9,3
2011-04,Hurto a residencia,11,1
2011-04,Hurto a residencia,13,2
2011-04,Hurto a residencia,14,13
2011-04,Hurto a residencia,4,1
2011-04,Hurto a residencia,7,1
2011-05,Hurto a residencia,12,5
2011-05,Hurto a residencia,14,1
2011-05,Hurto a residencia,15,1
2011-05,Hurto a residencia,16,6
2011-06,Hurto a residencia,12,5
2011-06,Hurto a residencia,14,6
2011-06,Hurto a residencia,15,1
2011-07,Hurto a residencia,11,7
2011-07,Hurto a residencia,12,1
2011-07,Hurto a residencia,14,14
2011-07,Hurto a residencia,15,1
2011-07,Hurto a residencia,4,1
2011-07,Hurto a residencia,5,3
2011-08,Hurto a residencia,11,6
2011-08,Hurto a residencia,12,6
2011-08,Hurto a residencia,14,8
2011-08,Hurto a residencia,16,2
2011-08,Hurto a residencia,6,1
2011-08,Hurto a residencia,60,2
2011-08,Hurto a residencia,8,1
2011-09,Hurto a residencia,11,6
2011-09,Hurto a residencia,12,1
2011-09,Hurto a residencia,16,1
2011-09,Hurto a residencia,4,1
2011-10,Hurto a residencia,10,8
2011-10,Hurto a residencia,12,4
2011-10,Hurto a residencia,15,5
2011-10,Hurto a residencia,16,5
2011-11,Hurto a residencia,11,8
2011-11,Hurto a residencia,12,5
2011-11,Hurto a residencia,13,1
2011-11,Hurto a residencia,14,4
2011-11,Hurto a residencia,16,1
2011-11,Hurto a residencia,7,1
2011-11,Hurto a residencia,SIN DATO,3
2011-12,Hurto a residencia,11,1
2011-12,Hurto a residencia,12,4
2011-12,Hurto a residencia,15,2
2011-12,Hurto a residencia,3,1
2012-01,Hurto a residencia,1,2
2012-01,Hurto a residencia,10,8
2012-01,Hurto a residencia,11,16
2012-01,Hurto a residencia,13,1
2012-01,Hurto a residencia,14,5
2012-01,Hurto a residencia,16,22
2012-01,Hurto a residencia,3,2
2012-01,Hurto a residencia,4,1
2012-01,Hurto a residencia,5,2
2012-01,Hurto a residencia,6,2
2012-01,Hurto a residencia,7,7
2012-01,Hurto a residencia,8,6
2012-01,Hurto a residencia,80,1
2012-02,Hurto a residencia,1,1
2012-02,Hurto a residencia,11,6
2012-02,Hurto a residencia,13,1
2012-02,Hurto a residencia,14,11
2012-02,Hurto a residencia,16,11
2012-02,Hurto a residencia,3,1
2012-02,Hurto a residencia,5,2
2012-02,Hurto a residencia,7,5
2012-02,Hurto a residencia,80,2
2012-03,Hurto a residencia,1,1
2012-03,Hurto a residencia,10,2
2012-03,Hurto a residencia,11,5
2012-03,Hurto a residencia,12,3
2012-03,Hurto a residencia,13,14
2012-03,Hurto a residencia,14,9
2012-03,Hurto a residencia,16,2
2012-03,Hurto a residencia,2,1
2012-03,Hurto a residencia,60,1
2012-03,Hurto a residencia,7,4
2012-03,Hurto a residencia,8,2
2012-03,Hurto a residencia,9,2
2012-04,Hurto a residencia,10,9
2012-04,Hurto a residencia,11,8
2012-04,Hurto a residencia,14,14
2012-04,Hurto a residencia,16,16
2012-04,Hurto a residencia,6,8
2012-04,Hurto a residencia,7,5
2012-04,Hurto a residencia,9,13
2012-04,Hurto a residencia,SIN DATO,1
2012-05,Hurto a residencia,10,1
2012-05,Hurto a residencia,12,2
2012-05,Hurto a residencia,13,1
2012-05,Hurto a residencia,14,19
2012-05,Hurto a residencia,16,4
2012-05,Hurto a residencia,3,2
2012-05,Hurto a residencia,4,6
2012-05,Hurto a residencia,6,2
2012-05,Hurto a residencia,60,1
2012-05,Hurto a residencia,7,11
2012-05,Hurto a residencia,8,1
2012-05,Hurto a residencia,9,3
2012-06,Hurto a residencia,1,2
2012-06,Hurto a residencia,10,4
2012-06,Hurto a residencia,11,5
2012-06,Hurto a residencia,13,4
2012-06,Hurto a residencia,14,15
2012-06,Hurto a residencia,15,1
2012-06,Hurto a residencia,16,5
2012-06,Hurto a residencia,3,2
2012-06,Hurto a residencia,4,8
2012-06,Hurto a residencia,5,8
2012-06,Hurto a residencia,6,11
